diff,expected_message,prompt_style,inference_message
"diff --git a/jacorb/src/main/java/org/jboss/as/jacorb/naming/SerializableORB.java b/jacorb/src/main/java/org/jboss/as/jacorb/naming/SerializableORB.java
index <HASH>..<HASH> 100644
--- a/jacorb/src/main/java/org/jboss/as/jacorb/naming/SerializableORB.java
+++ b/jacorb/src/main/java/org/jboss/as/jacorb/naming/SerializableORB.java
@@ -152,7 +152,7 @@ public class SerializableORB extends ORB implements Serializable {
         return delegate.create_operation_list(oper);
     }
 
-    @Override
+    //@Override Intellij keeps JDK in front
     public NVList create_operation_list(OperationDef operationDef) {
         return delegate.create_operation_list(operationDef);
     }",Intellij keeps JDK ORB class in front,detailed,Fix annotation issue in SerializableORB.java
"diff --git a/bb/RubyVM/src2/com/rho/sync/SyncUtil.java b/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
index <HASH>..<HASH> 100644
--- a/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
+++ b/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
@@ -558,7 +558,7 @@ public class SyncUtil {
 			where.add(PerstLiteAdapter.SOURCE_ID, createInteger(id));
 			
 			adapter.updateIntoTable(createString(SyncConstants.SOURCES_TABLE), values, where);
-			adapter.deleteAllFromTable(createString(SyncConstants.CLIENT_INFO));			
+			//adapter.deleteAllFromTable(createString(SyncConstants.CLIENT_INFO));			
 		}
 		
 		return true;",Commented out db clear after login on BB to fix loading second copy of data due to new client id,zero_shot,Fix issue with unnecessary deletion in SyncUtil.java.
"diff --git a/bb/RubyVM/src2/com/rho/sync/SyncUtil.java b/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
index <HASH>..<HASH> 100644
--- a/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
+++ b/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
@@ -558,7 +558,7 @@ public class SyncUtil {
 			where.add(PerstLiteAdapter.SOURCE_ID, createInteger(id));
 			
 			adapter.updateIntoTable(createString(SyncConstants.SOURCES_TABLE), values, where);
-			adapter.deleteAllFromTable(createString(SyncConstants.CLIENT_INFO));			
+			//adapter.deleteAllFromTable(createString(SyncConstants.CLIENT_INFO));			
 		}
 		
 		return true;",Commented out db clear after login on BB to fix loading second copy of data due to new client id,conventional,fix: Comment out unnecessary deleteAllFromTable method in SyncUtil class
"diff --git a/bb/RubyVM/src2/com/rho/sync/SyncUtil.java b/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
index <HASH>..<HASH> 100644
--- a/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
+++ b/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
@@ -558,7 +558,7 @@ public class SyncUtil {
 			where.add(PerstLiteAdapter.SOURCE_ID, createInteger(id));
 			
 			adapter.updateIntoTable(createString(SyncConstants.SOURCES_TABLE), values, where);
-			adapter.deleteAllFromTable(createString(SyncConstants.CLIENT_INFO));			
+			//adapter.deleteAllFromTable(createString(SyncConstants.CLIENT_INFO));			
 		}
 		
 		return true;",Commented out db clear after login on BB to fix loading second copy of data due to new client id,imperative,Remove deletion of all records from CLIENT_INFO table.
"diff --git a/bb/RubyVM/src2/com/rho/sync/SyncUtil.java b/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
index <HASH>..<HASH> 100644
--- a/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
+++ b/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
@@ -558,7 +558,7 @@ public class SyncUtil {
 			where.add(PerstLiteAdapter.SOURCE_ID, createInteger(id));
 			
 			adapter.updateIntoTable(createString(SyncConstants.SOURCES_TABLE), values, where);
-			adapter.deleteAllFromTable(createString(SyncConstants.CLIENT_INFO));			
+			//adapter.deleteAllFromTable(createString(SyncConstants.CLIENT_INFO));			
 		}
 		
 		return true;",Commented out db clear after login on BB to fix loading second copy of data due to new client id,minimal,Comment out deleteAllFromTable method call in SyncUtil.java
"diff --git a/bb/RubyVM/src2/com/rho/sync/SyncUtil.java b/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
index <HASH>..<HASH> 100644
--- a/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
+++ b/bb/RubyVM/src2/com/rho/sync/SyncUtil.java
@@ -558,7 +558,7 @@ public class SyncUtil {
 			where.add(PerstLiteAdapter.SOURCE_ID, createInteger(id));
 			
 			adapter.updateIntoTable(createString(SyncConstants.SOURCES_TABLE), values, where);
-			adapter.deleteAllFromTable(createString(SyncConstants.CLIENT_INFO));			
+			//adapter.deleteAllFromTable(createString(SyncConstants.CLIENT_INFO));			
 		}
 		
 		return true;",Commented out db clear after login on BB to fix loading second copy of data due to new client id,detailed,Commented out unnecessary deletion of all records from CLIENT_INFO table in updateSource method
"diff --git a/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java b/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
index <HASH>..<HASH> 100644
--- a/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
+++ b/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
@@ -41,9 +41,9 @@ class HeapQuickSelectSketch extends HeapUpdateSketch {
   private final int preambleLongs_;
   private int lgArrLongs_;
   private int hashTableThreshold_;  //never serialized
-  private int curCount_;
-  private long thetaLong_;
-  private boolean empty_;
+  int curCount_;
+  long thetaLong_;
+  boolean empty_;
 
   private long[] cache_;","make curCount, thetaLong and empty non final.",zero_shot,Refactor variable access modifiers in HeapQuickSelectSketch.java.
"diff --git a/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java b/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
index <HASH>..<HASH> 100644
--- a/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
+++ b/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
@@ -41,9 +41,9 @@ class HeapQuickSelectSketch extends HeapUpdateSketch {
   private final int preambleLongs_;
   private int lgArrLongs_;
   private int hashTableThreshold_;  //never serialized
-  private int curCount_;
-  private long thetaLong_;
-  private boolean empty_;
+  int curCount_;
+  long thetaLong_;
+  boolean empty_;
 
   private long[] cache_;","make curCount, thetaLong and empty non final.",conventional,refactor: Update variable access modifiers in HeapQuickSelectSketch
"diff --git a/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java b/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
index <HASH>..<HASH> 100644
--- a/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
+++ b/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
@@ -41,9 +41,9 @@ class HeapQuickSelectSketch extends HeapUpdateSketch {
   private final int preambleLongs_;
   private int lgArrLongs_;
   private int hashTableThreshold_;  //never serialized
-  private int curCount_;
-  private long thetaLong_;
-  private boolean empty_;
+  int curCount_;
+  long thetaLong_;
+  boolean empty_;
 
   private long[] cache_;","make curCount, thetaLong and empty non final.",imperative,Update visibility of fields in HeapQuickSelectSketch class.
"diff --git a/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java b/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
index <HASH>..<HASH> 100644
--- a/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
+++ b/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
@@ -41,9 +41,9 @@ class HeapQuickSelectSketch extends HeapUpdateSketch {
   private final int preambleLongs_;
   private int lgArrLongs_;
   private int hashTableThreshold_;  //never serialized
-  private int curCount_;
-  private long thetaLong_;
-  private boolean empty_;
+  int curCount_;
+  long thetaLong_;
+  boolean empty_;
 
   private long[] cache_;","make curCount, thetaLong and empty non final.",minimal,Refactor variable declarations in HeapQuickSelectSketch
"diff --git a/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java b/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
index <HASH>..<HASH> 100644
--- a/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
+++ b/src/main/java/com/yahoo/sketches/theta/HeapQuickSelectSketch.java
@@ -41,9 +41,9 @@ class HeapQuickSelectSketch extends HeapUpdateSketch {
   private final int preambleLongs_;
   private int lgArrLongs_;
   private int hashTableThreshold_;  //never serialized
-  private int curCount_;
-  private long thetaLong_;
-  private boolean empty_;
+  int curCount_;
+  long thetaLong_;
+  boolean empty_;
 
   private long[] cache_;","make curCount, thetaLong and empty non final.",detailed,Refactor variable access modifiers in HeapQuickSelectSketch class
"diff --git a/core/src/main/java/com/github/gumtreediff/actions/model/Update.java b/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
index <HASH>..<HASH> 100644
--- a/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
+++ b/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
@@ -43,7 +43,7 @@ public class Update extends Action {
 
     @Override
     public String toString() {
-        return getName() + "" "" + node.toString() + "" from "" + node.getLabel() + "" to "" + value;
+        return getName() + "" "" + node.toShortString() + "" from "" + node.getLabel() + "" to "" + value;
     }
 
     @Override",replace toString by toShortString. fix #<I>,zero_shot,Refactor Update.java to use node.toShortString() in toString() method.
"diff --git a/core/src/main/java/com/github/gumtreediff/actions/model/Update.java b/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
index <HASH>..<HASH> 100644
--- a/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
+++ b/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
@@ -43,7 +43,7 @@ public class Update extends Action {
 
     @Override
     public String toString() {
-        return getName() + "" "" + node.toString() + "" from "" + node.getLabel() + "" to "" + value;
+        return getName() + "" "" + node.toShortString() + "" from "" + node.getLabel() + "" to "" + value;
     }
 
     @Override",replace toString by toShortString. fix #<I>,conventional,refactor: Update toString method to use node.toShortString() instead of node.toString()
"diff --git a/core/src/main/java/com/github/gumtreediff/actions/model/Update.java b/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
index <HASH>..<HASH> 100644
--- a/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
+++ b/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
@@ -43,7 +43,7 @@ public class Update extends Action {
 
     @Override
     public String toString() {
-        return getName() + "" "" + node.toString() + "" from "" + node.getLabel() + "" to "" + value;
+        return getName() + "" "" + node.toShortString() + "" from "" + node.getLabel() + "" to "" + value;
     }
 
     @Override",replace toString by toShortString. fix #<I>,imperative,Update toString method to use node.toShortString() for better readability
"diff --git a/core/src/main/java/com/github/gumtreediff/actions/model/Update.java b/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
index <HASH>..<HASH> 100644
--- a/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
+++ b/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
@@ -43,7 +43,7 @@ public class Update extends Action {
 
     @Override
     public String toString() {
-        return getName() + "" "" + node.toString() + "" from "" + node.getLabel() + "" to "" + value;
+        return getName() + "" "" + node.toShortString() + "" from "" + node.getLabel() + "" to "" + value;
     }
 
     @Override",replace toString by toShortString. fix #<I>,minimal,Update node toString method to use toShortString variant
"diff --git a/core/src/main/java/com/github/gumtreediff/actions/model/Update.java b/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
index <HASH>..<HASH> 100644
--- a/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
+++ b/core/src/main/java/com/github/gumtreediff/actions/model/Update.java
@@ -43,7 +43,7 @@ public class Update extends Action {
 
     @Override
     public String toString() {
-        return getName() + "" "" + node.toString() + "" from "" + node.getLabel() + "" to "" + value;
+        return getName() + "" "" + node.toShortString() + "" from "" + node.getLabel() + "" to "" + value;
     }
 
     @Override",replace toString by toShortString. fix #<I>,detailed,Refactor Update class toString method to use node.toShortString() instead of node.toString() for better readability.
"diff --git a/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java b/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
index <HASH>..<HASH> 100644
--- a/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
+++ b/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
@@ -71,6 +71,14 @@ public class ListPartsResult extends XmlEntity {
 	this.storageClass = storageClass;
     }
 
+    public Initiator getInitiator() {
+	return initiator;
+    }
+
+    public void setInitiator(Initiator initiator) {
+	this.initiator = initiator;
+    }
+
     public Owner getOwner() {
 	return owner;
     }",Add missing get/setInitiator functions from previous commit,zero_shot,Add getter and setter methods for Initiator in ListPartsResult class.
"diff --git a/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java b/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
index <HASH>..<HASH> 100644
--- a/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
+++ b/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
@@ -71,6 +71,14 @@ public class ListPartsResult extends XmlEntity {
 	this.storageClass = storageClass;
     }
 
+    public Initiator getInitiator() {
+	return initiator;
+    }
+
+    public void setInitiator(Initiator initiator) {
+	this.initiator = initiator;
+    }
+
     public Owner getOwner() {
 	return owner;
     }",Add missing get/setInitiator functions from previous commit,conventional,refactor: Update ListPartsResult.java with new Initiator methods
"diff --git a/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java b/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
index <HASH>..<HASH> 100644
--- a/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
+++ b/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
@@ -71,6 +71,14 @@ public class ListPartsResult extends XmlEntity {
 	this.storageClass = storageClass;
     }
 
+    public Initiator getInitiator() {
+	return initiator;
+    }
+
+    public void setInitiator(Initiator initiator) {
+	this.initiator = initiator;
+    }
+
     public Owner getOwner() {
 	return owner;
     }",Add missing get/setInitiator functions from previous commit,imperative,Update ListPartsResult.java to add getter and setter for Initiator object.
"diff --git a/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java b/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
index <HASH>..<HASH> 100644
--- a/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
+++ b/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
@@ -71,6 +71,14 @@ public class ListPartsResult extends XmlEntity {
 	this.storageClass = storageClass;
     }
 
+    public Initiator getInitiator() {
+	return initiator;
+    }
+
+    public void setInitiator(Initiator initiator) {
+	this.initiator = initiator;
+    }
+
     public Owner getOwner() {
 	return owner;
     }",Add missing get/setInitiator functions from previous commit,minimal,Add getter and setter for Initiator in ListPartsResult class
"diff --git a/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java b/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
index <HASH>..<HASH> 100644
--- a/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
+++ b/src/main/java/io/minio/objectstorage/client/messages/ListPartsResult.java
@@ -71,6 +71,14 @@ public class ListPartsResult extends XmlEntity {
 	this.storageClass = storageClass;
     }
 
+    public Initiator getInitiator() {
+	return initiator;
+    }
+
+    public void setInitiator(Initiator initiator) {
+	this.initiator = initiator;
+    }
+
     public Owner getOwner() {
 	return owner;
     }",Add missing get/setInitiator functions from previous commit,detailed,Add support for getting and setting initiator in ListPartsResult class
"diff --git a/src/net/jeremybrooks/jinx/api/FavoritesApi.java b/src/net/jeremybrooks/jinx/api/FavoritesApi.java
index <HASH>..<HASH> 100644
--- a/src/net/jeremybrooks/jinx/api/FavoritesApi.java
+++ b/src/net/jeremybrooks/jinx/api/FavoritesApi.java
@@ -252,7 +252,7 @@ public class FavoritesApi {
 	    params.put(""page"", Integer.toString(page));
 	}
 
-	Document doc = Jinx.getInstance().callFlickr(params);
+	Document doc = Jinx.getInstance().callFlickr(params, false);
 
 	return PhotosApi.getInstance().parsePhotosXml(doc);
     }",Added Serializable. Fixed a method that did not require authentication.,zero_shot,Update call to Flickr API in FavoritesApi to include a boolean parameter.
"diff --git a/src/net/jeremybrooks/jinx/api/FavoritesApi.java b/src/net/jeremybrooks/jinx/api/FavoritesApi.java
index <HASH>..<HASH> 100644
--- a/src/net/jeremybrooks/jinx/api/FavoritesApi.java
+++ b/src/net/jeremybrooks/jinx/api/FavoritesApi.java
@@ -252,7 +252,7 @@ public class FavoritesApi {
 	    params.put(""page"", Integer.toString(page));
 	}
 
-	Document doc = Jinx.getInstance().callFlickr(params);
+	Document doc = Jinx.getInstance().callFlickr(params, false);
 
 	return PhotosApi.getInstance().parsePhotosXml(doc);
     }",Added Serializable. Fixed a method that did not require authentication.,conventional,fix: Update call to Flickr API in FavoritesApi to include parameter for caching
"diff --git a/src/net/jeremybrooks/jinx/api/FavoritesApi.java b/src/net/jeremybrooks/jinx/api/FavoritesApi.java
index <HASH>..<HASH> 100644
--- a/src/net/jeremybrooks/jinx/api/FavoritesApi.java
+++ b/src/net/jeremybrooks/jinx/api/FavoritesApi.java
@@ -252,7 +252,7 @@ public class FavoritesApi {
 	    params.put(""page"", Integer.toString(page));
 	}
 
-	Document doc = Jinx.getInstance().callFlickr(params);
+	Document doc = Jinx.getInstance().callFlickr(params, false);
 
 	return PhotosApi.getInstance().parsePhotosXml(doc);
     }",Added Serializable. Fixed a method that did not require authentication.,imperative,Update call to Flickr API to disable caching.
"diff --git a/src/net/jeremybrooks/jinx/api/FavoritesApi.java b/src/net/jeremybrooks/jinx/api/FavoritesApi.java
index <HASH>..<HASH> 100644
--- a/src/net/jeremybrooks/jinx/api/FavoritesApi.java
+++ b/src/net/jeremybrooks/jinx/api/FavoritesApi.java
@@ -252,7 +252,7 @@ public class FavoritesApi {
 	    params.put(""page"", Integer.toString(page));
 	}
 
-	Document doc = Jinx.getInstance().callFlickr(params);
+	Document doc = Jinx.getInstance().callFlickr(params, false);
 
 	return PhotosApi.getInstance().parsePhotosXml(doc);
     }",Added Serializable. Fixed a method that did not require authentication.,minimal,Update call to Flickr API with new parameter.
"diff --git a/src/net/jeremybrooks/jinx/api/FavoritesApi.java b/src/net/jeremybrooks/jinx/api/FavoritesApi.java
index <HASH>..<HASH> 100644
--- a/src/net/jeremybrooks/jinx/api/FavoritesApi.java
+++ b/src/net/jeremybrooks/jinx/api/FavoritesApi.java
@@ -252,7 +252,7 @@ public class FavoritesApi {
 	    params.put(""page"", Integer.toString(page));
 	}
 
-	Document doc = Jinx.getInstance().callFlickr(params);
+	Document doc = Jinx.getInstance().callFlickr(params, false);
 
 	return PhotosApi.getInstance().parsePhotosXml(doc);
     }",Added Serializable. Fixed a method that did not require authentication.,detailed,Update call to Flickr API in FavoritesApi to include parameter for caching.
"diff --git a/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java b/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
index <HASH>..<HASH> 100644
--- a/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
+++ b/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
@@ -34,6 +34,8 @@ public class GeoLocationAsync {
 					  m_lon = coord.getLongitude();
 					  m_bDetermined = true;
 					}
+					LOG.TRACE(""GetLocation - latitude: "" + Double.toString(m_lat));
+					LOG.TRACE(""GetLocation - longitude: "" + Double.toString(m_lon));
 				}else
 					LOG.INFO(""GetLocation - getQualifiedCoordinates: return null."");
 			}else",Add more log tracing to BB GPS implementation,zero_shot,Add logging for latitude and longitude in GeoLocationAsync.java.
"diff --git a/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java b/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
index <HASH>..<HASH> 100644
--- a/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
+++ b/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
@@ -34,6 +34,8 @@ public class GeoLocationAsync {
 					  m_lon = coord.getLongitude();
 					  m_bDetermined = true;
 					}
+					LOG.TRACE(""GetLocation - latitude: "" + Double.toString(m_lat));
+					LOG.TRACE(""GetLocation - longitude: "" + Double.toString(m_lon));
 				}else
 					LOG.INFO(""GetLocation - getQualifiedCoordinates: return null."");
 			}else",Add more log tracing to BB GPS implementation,conventional,fix: Add logging for latitude and longitude in GeoLocationAsync class
"diff --git a/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java b/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
index <HASH>..<HASH> 100644
--- a/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
+++ b/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
@@ -34,6 +34,8 @@ public class GeoLocationAsync {
 					  m_lon = coord.getLongitude();
 					  m_bDetermined = true;
 					}
+					LOG.TRACE(""GetLocation - latitude: "" + Double.toString(m_lat));
+					LOG.TRACE(""GetLocation - longitude: "" + Double.toString(m_lon));
 				}else
 					LOG.INFO(""GetLocation - getQualifiedCoordinates: return null."");
 			}else",Add more log tracing to BB GPS implementation,imperative,Add logging for latitude and longitude in GeoLocationAsync class.
"diff --git a/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java b/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
index <HASH>..<HASH> 100644
--- a/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
+++ b/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
@@ -34,6 +34,8 @@ public class GeoLocationAsync {
 					  m_lon = coord.getLongitude();
 					  m_bDetermined = true;
 					}
+					LOG.TRACE(""GetLocation - latitude: "" + Double.toString(m_lat));
+					LOG.TRACE(""GetLocation - longitude: "" + Double.toString(m_lon));
 				}else
 					LOG.INFO(""GetLocation - getQualifiedCoordinates: return null."");
 			}else",Add more log tracing to BB GPS implementation,minimal,Update logging in GeoLocationAsync class.
"diff --git a/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java b/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
index <HASH>..<HASH> 100644
--- a/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
+++ b/platform/bb/rhodes/src/com/rho/location/GeoLocationAsync.java
@@ -34,6 +34,8 @@ public class GeoLocationAsync {
 					  m_lon = coord.getLongitude();
 					  m_bDetermined = true;
 					}
+					LOG.TRACE(""GetLocation - latitude: "" + Double.toString(m_lat));
+					LOG.TRACE(""GetLocation - longitude: "" + Double.toString(m_lon));
 				}else
 					LOG.INFO(""GetLocation - getQualifiedCoordinates: return null."");
 			}else",Add more log tracing to BB GPS implementation,detailed,Add logging for latitude and longitude in GeoLocationAsync class
"diff --git a/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java b/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
index <HASH>..<HASH> 100644
--- a/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
+++ b/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
@@ -76,7 +76,7 @@ public class AsyncSemaphore {
         
     }
     
-    private int counter;
+    private volatile int counter;
     private final Set<Entry> listeners = new LinkedHashSet<Entry>();
 
     public AsyncSemaphore(int permits) {",Fixed - AsyncSemaphore counter field should be volatile. #<I>,zero_shot,Refactor counter variable to be volatile in AsyncSemaphore class.
"diff --git a/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java b/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
index <HASH>..<HASH> 100644
--- a/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
+++ b/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
@@ -76,7 +76,7 @@ public class AsyncSemaphore {
         
     }
     
-    private int counter;
+    private volatile int counter;
     private final Set<Entry> listeners = new LinkedHashSet<Entry>();
 
     public AsyncSemaphore(int permits) {",Fixed - AsyncSemaphore counter field should be volatile. #<I>,conventional,refactor: Make counter field volatile in AsyncSemaphore
"diff --git a/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java b/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
index <HASH>..<HASH> 100644
--- a/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
+++ b/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
@@ -76,7 +76,7 @@ public class AsyncSemaphore {
         
     }
     
-    private int counter;
+    private volatile int counter;
     private final Set<Entry> listeners = new LinkedHashSet<Entry>();
 
     public AsyncSemaphore(int permits) {",Fixed - AsyncSemaphore counter field should be volatile. #<I>,imperative,Update counter variable to be volatile in AsyncSemaphore class.
"diff --git a/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java b/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
index <HASH>..<HASH> 100644
--- a/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
+++ b/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
@@ -76,7 +76,7 @@ public class AsyncSemaphore {
         
     }
     
-    private int counter;
+    private volatile int counter;
     private final Set<Entry> listeners = new LinkedHashSet<Entry>();
 
     public AsyncSemaphore(int permits) {",Fixed - AsyncSemaphore counter field should be volatile. #<I>,minimal,Update counter field to be volatile
"diff --git a/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java b/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
index <HASH>..<HASH> 100644
--- a/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
+++ b/redisson/src/main/java/org/redisson/pubsub/AsyncSemaphore.java
@@ -76,7 +76,7 @@ public class AsyncSemaphore {
         
     }
     
-    private int counter;
+    private volatile int counter;
     private final Set<Entry> listeners = new LinkedHashSet<Entry>();
 
     public AsyncSemaphore(int permits) {",Fixed - AsyncSemaphore counter field should be volatile. #<I>,detailed,Refactor AsyncSemaphore counter to be volatile for thread safety
"diff --git a/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java b/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
index <HASH>..<HASH> 100644
--- a/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
+++ b/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
@@ -64,7 +64,7 @@ public class BasicBlock implements Comparable, Debug {
 		nullCheckInstructionSet.set(Constants.SASTORE);
 		nullCheckInstructionSet.set(Constants.MONITORENTER);
 		nullCheckInstructionSet.set(Constants.MONITOREXIT);
-		nullCheckInstructionSet.set(Constants.ATHROW);
+		//nullCheckInstructionSet.set(Constants.ATHROW);
 		// Any others?
 	}","Don't add ATHROW to null check instruction set - causes problems
in CFG construction.  Need to investigate.


git-svn-id: <URL>",zero_shot,Remove setting Constants.ATHROW in nullCheckInstructionSet in BasicBlock.java.
"diff --git a/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java b/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
index <HASH>..<HASH> 100644
--- a/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
+++ b/findbugs/src/java/edu/umd/cs/findbugs/ba/BasicBlock.java
@@ -64,7 +64,7 @@ public class BasicBlock implements Comparable, Debug {
 		nullCheckInstructionSet.set(Constants.SASTORE);
 		nullCheckInstructionSet.set(Constants.MONITORENTER);
 		nullCheckInstructionSet.set(Constants.MONITOREXIT);
-		nullCheckInstructionSet.set(Constants.ATHROW);
+		//nullCheckInstructionSet.set(Constants.ATHROW);
 		// Any others?
 	}","Don't add ATHROW to null check instruction set - causes problems
in CFG construction.  Need to investigate.


git-svn-id: <URL>",conventional,fix: Comment out setting of Constants.ATHROW in nullCheckInstructionSet
